DEPARTAMENTO_DOMICILIO,CIUDAD_DOMICILIO,CIIU,INGRESOS_OPERACIONALES,TOTAL_ACTIVOS,TOTAL_PASIVOS,TOTAL_PATRIMONIO,ANO_DE_CORTE,SUPERVISOR_SUPERSALUD,SUPERVISOR_SUPERSERVICIOS,SUPERVISOR_SUPERSOCIEDADES,SUPERVISOR_SUPERTRANSPORTE,SUPERVISOR_SUPERVIGILANCIA,REGION_Bogotá - Cundinamarca,REGION_Centro - Oriente,REGION_Costa Atlántica,REGION_Costa Pacífica,REGION_Eje Cafetero,REGION_Otros,MACROSECTOR_COMERCIO,MACROSECTOR_CONSTRUCCIÓN,MACROSECTOR_MANUFACTURA,MACROSECTOR_MINERO,MACROSECTOR_SERVICIOS
28,352,171,0.13,0.08,0.05,0.03,2024,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5,60,65,0.13,0.16,0.15,0.02,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5,60,212,0.13,0.13,0.03,0.1,2024,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
5,60,263,0.13,0.02,0.1,-0.08,2024,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
6,108,202,0.13,0.07,0.06,0.01,2024,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
1,282,202,0.13,0.07,0.05,0.02,2024,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,471,363,0.13,0.08,0.06,0.02,2024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,343,202,0.13,0.05,0.03,0.02,2024,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5,60,224,0.13,0.07,0.05,0.01,2024,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
15,153,346,0.13,0.05,0.03,0.02,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
22,512,202,0.13,0.03,0.02,0.01,2024,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
4,48,401,0.13,0.05,0.03,0.02,2024,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
5,60,380,0.13,0.12,0.06,0.06,2024,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,343,232,0.13,0.08,0.05,0.03,2024,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5,60,297,0.13,0.97,0.93,0.04,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
20,368,185,0.13,0.06,0.02,0.04,2024,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
29,36,186,0.13,0.04,0.01,0.04,2024,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
8,335,174,0.13,0.43,0.27,0.16,2024,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
31,166,34,0.13,0.09,0.08,0.01,2024,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
5,60,220,0.13,0.05,0.03,0.02,2024,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
5,60,338,0.13,0.05,0.04,0.01,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5,60,367,0.13,0.03,0.02,0.01,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5,60,301,0.13,0.08,0.01,0.07,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5,60,219,0.13,0.17,0.09,0.08,2024,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
5,60,221,0.13,0.27,0.25,0.02,2024,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
5,60,162,0.13,0.06,0.04,0.02,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
4,48,270,0.13,1.1,2.1,-1.0,2024,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
5,60,221,0.13,0.13,0.03,0.1,2024,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
5,60,384,0.13,0.07,0.04,0.02,2024,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6,108,176,0.13,0.1,0.05,0.05,2024,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
5,60,0,0.13,0.05,0.02,0.03,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
5,60,257,0.13,0.18,0.05,0.14,2024,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
5,60,77,0.13,0.09,0.03,0.06,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5,60,344,0.13,0.39,0.4,-0.01,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5,60,186,0.13,0.08,0.1,-0.01,2024,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
5,60,207,0.13,0.16,0.03,0.12,2024,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
5,60,90,0.13,0.31,0.02,0.29,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
8,335,176,0.13,0.1,0.06,0.04,2024,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5,60,223,0.13,0.13,0.08,0.06,2024,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1,343,198,0.13,0.03,0.01,0.02,2024,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5,60,218,0.13,0.03,0.02,0.0,2024,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
29,288,2,0.13,0.05,0.03,0.02,2024,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1,343,381,0.13,0.08,0.07,0.01,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,60,257,0.13,0.03,0.02,0.01,2024,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
27,156,53,0.13,0.13,0.05,0.08,2024,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
33,231,198,0.13,0.06,0.04,0.02,2024,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1,471,8,0.13,0.08,0.06,0.02,2024,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5,60,331,0.13,0.06,0.05,0.01,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5,60,188,0.13,0.89,0.61,0.28,2024,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
4,48,198,0.13,0.02,0.01,0.01,2024,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
15,321,125,0.13,0.09,0.02,0.07,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
5,60,416,0.13,0.1,0.04,0.05,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
5,60,206,0.13,0.06,0.03,0.03,2024,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
5,60,271,0.13,0.14,0.1,0.04,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5,60,223,0.13,0.1,0.04,0.07,2024,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
31,166,15,0.13,0.17,0.12,0.04,2024,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
5,60,329,0.13,0.29,0.15,0.14,2024,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4,48,88,0.13,0.39,0.22,0.17,2024,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1,343,302,0.13,0.44,0.41,0.03,2024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,343,384,0.13,0.07,0.03,0.04,2024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
36,222,0,0.13,0.02,0.01,0.01,2024,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1,343,74,0.13,0.04,0.02,0.02,2024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,60,190,0.13,0.06,0.04,0.02,2024,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
33,45,188,0.13,0.06,0.04,0.03,2024,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
20,368,380,0.13,0.13,0.06,0.08,2024,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5,60,334,0.12,0.06,0.03,0.03,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5,60,225,0.12,0.02,0.01,0.01,2024,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
5,60,416,0.12,0.06,0.05,0.01,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
5,60,186,0.12,0.29,0.19,0.1,2024,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1,253,154,0.12,0.12,0.09,0.03,2024,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6,108,356,0.12,0.02,0.01,0.01,2024,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
15,83,198,0.12,0.03,0.01,0.02,2024,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
15,120,54,0.12,0.04,0.02,0.01,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
5,60,271,0.12,0.06,0.05,0.02,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
4,48,221,0.12,0.07,0.06,0.0,2024,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
23,632,174,0.12,0.37,0.12,0.25,2024,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8,335,114,0.12,0.07,0.03,0.05,2024,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
35,264,256,0.12,0.04,0.03,0.01,2024,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
36,647,154,0.12,0.1,0.04,0.05,2024,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
36,88,95,0.12,0.21,0.11,0.09,2024,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
8,335,348,0.12,0.03,0.03,0.0,2024,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1,43,74,0.12,0.05,0.03,0.02,2024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36,647,49,0.12,0.13,0.06,0.07,2024,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
5,60,168,0.12,0.64,0.57,0.07,2024,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
29,36,348,0.12,0.02,0.01,0.01,2024,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
36,88,359,0.12,0.03,0.01,0.02,2024,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1,343,221,0.12,0.07,0.05,0.03,2024,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4,48,359,0.12,0.06,0.02,0.04,2024,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
5,60,315,0.12,0.77,0.66,0.11,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5,60,239,0.12,0.04,0.03,0.01,2024,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
25,394,207,0.12,0.02,0.01,0.0,2024,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,163,225,0.12,0.01,0.01,0.0,2024,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
27,375,221,0.12,0.06,0.01,0.05,2024,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
5,60,268,0.12,0.22,0.07,0.15,2024,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,456,26,0.12,0.22,0.09,0.13,2024,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4,48,66,0.12,0.23,0.12,0.11,2024,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
29,36,154,0.12,0.1,0.03,0.07,2024,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1,28,207,0.12,0.02,0.02,0.0,2024,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
29,36,0,0.12,0.06,0.02,0.03,2024,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
5,60,171,0.12,0.07,0.02,0.05,2024,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5,60,19,0.12,0.15,0.07,0.08,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
25,394,379,0.12,0.08,0.05,0.04,2024,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5,60,171,0.12,0.03,0.02,0.01,2024,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5,60,348,0.12,0.02,0.01,0.01,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,343,345,0.12,0.25,0.18,0.07,2024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5,60,252,0.12,0.04,0.03,0.01,2024,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
15,365,20,0.12,0.09,0.04,0.04,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
5,60,301,0.12,0.15,0.07,0.08,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
4,218,93,0.12,0.14,0.02,0.13,2024,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1,343,95,0.12,0.11,0.02,0.09,2024,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5,60,356,0.12,0.1,0.06,0.04,2024,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
5,60,221,0.12,0.1,0.02,0.09,2024,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
33,71,198,0.12,0.03,0.02,0.01,2024,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1,343,195,0.12,0.12,0.05,0.07,2024,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
36,88,7,0.12,0.04,0.03,0.02,2024,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
5,60,212,0.12,0.13,0.1,0.03,2024,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
5,60,65,0.12,0.12,0.11,0.01,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4,48,188,0.12,0.12,0.07,0.04,2024,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
5,60,345,0.12,0.11,0.09,0.02,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
36,88,198,0.12,0.03,0.02,0.0,2024,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
5,60,16,0.12,0.07,0.04,0.03,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
36,647,201,0.12,0.09,0.05,0.04,2024,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
5,60,356,0.12,0.03,0.02,0.01,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
6,108,189,0.12,0.73,0.15,0.58,2024,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
5,60,247,0.12,0.09,0.07,0.02,2024,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
5,60,90,0.12,0.12,0.09,0.03,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
33,197,198,0.12,0.1,0.07,0.03,2024,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
5,60,66,0.12,0.29,0.1,0.19,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5,60,212,0.12,0.21,0.2,0.01,2024,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
36,88,223,0.12,0.15,0.11,0.04,2024,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
5,60,331,0.12,0.05,0.04,0.01,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
23,632,221,0.12,0.06,0.03,0.03,2024,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
21,326,379,0.12,0.12,0.03,0.09,2024,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
15,189,349,0.12,0.01,0.01,0.0,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
33,197,4,0.12,0.1,0.02,0.08,2024,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
5,60,257,0.12,0.02,0.02,0.0,2024,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
5,60,324,0.12,1.0,0.21,0.79,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,282,225,0.12,0.05,0.06,-0.0,2024,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5,60,313,0.12,2.93,0.0,2.93,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5,60,95,0.12,0.12,0.03,0.09,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
5,60,221,0.12,0.1,0.1,0.01,2024,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
14,361,174,0.12,0.12,0.05,0.07,2024,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
15,554,82,0.12,0.07,0.04,0.03,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1,343,330,0.12,0.16,0.0,0.16,2024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5,60,392,0.12,0.13,0.13,-0.0,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
5,60,248,0.12,0.1,0.03,0.07,2024,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1,343,95,0.12,0.29,0.0,0.29,2024,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,343,73,0.12,0.06,0.02,0.04,2024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29,36,225,0.12,0.03,0.01,0.02,2024,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
5,60,15,0.12,0.06,0.03,0.04,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
20,368,186,0.12,0.25,0.2,0.05,2024,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
5,60,303,0.12,0.16,0.14,0.02,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
27,375,220,0.12,0.04,0.02,0.02,2024,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
5,60,4,0.12,0.16,0.06,0.1,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
5,60,214,0.12,0.11,0.09,0.02,2024,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
5,60,334,0.12,0.05,0.03,0.02,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5,60,324,0.12,0.59,0.39,0.2,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
22,552,268,0.12,0.39,0.27,0.12,2024,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
5,60,190,0.12,0.13,0.06,0.07,2024,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
5,60,334,0.12,0.09,0.05,0.04,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,271,206,0.12,0.03,0.01,0.02,2024,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5,60,224,0.12,0.01,0.0,0.0,2024,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
36,88,64,0.12,0.42,0.12,0.3,2024,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,185,221,0.12,0.12,0.06,0.06,2024,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
23,632,401,0.12,0.05,0.02,0.04,2024,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
35,12,7,0.12,0.05,0.02,0.03,2024,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
15,554,218,0.12,0.07,0.04,0.03,2024,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5,60,190,0.12,0.17,0.04,0.13,2024,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1,343,363,0.12,0.07,0.03,0.04,2024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5,60,348,0.12,0.02,0.01,0.0,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
15,153,205,0.12,0.08,0.05,0.03,2024,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
5,60,4,0.12,0.28,0.13,0.15,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
36,88,224,0.12,0.05,0.03,0.03,2024,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
5,60,87,0.12,0.08,0.04,0.03,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1,271,198,0.12,0.08,0.06,0.02,2024,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5,60,266,0.12,0.62,0.33,0.3,2024,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
5,60,229,0.12,0.0,0.0,0.0,2024,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
15,563,257,0.12,0.07,0.06,0.02,2024,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
5,60,101,0.12,0.06,0.04,0.03,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
36,88,143,0.12,0.1,0.07,0.03,2024,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1,343,34,0.12,0.07,0.05,0.03,2024,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
36,88,217,0.12,0.1,0.07,0.03,2024,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
5,60,256,0.12,0.34,0.32,0.02,2024,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
5,60,356,0.12,0.03,0.02,0.01,2024,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
4,48,223,0.12,0.16,0.06,0.1,2024,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
36,647,224,0.12,0.04,0.02,0.02,2024,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
5,60,367,0.12,0.15,0.02,0.13,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,471,205,0.12,0.04,0.03,0.01,2024,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5,60,416,0.12,0.78,0.11,0.67,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
5,60,215,0.12,0.05,0.03,0.03,2024,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
29,36,174,0.12,0.31,0.14,0.18,2024,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
15,207,212,0.12,0.14,0.05,0.08,2024,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1,343,219,0.12,0.0,0.0,0.0,2024,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11,240,49,0.12,0.1,0.07,0.04,2024,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1,471,34,0.12,0.1,0.08,0.02,2024,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
15,554,95,0.12,0.13,0.1,0.04,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1,343,219,0.12,0.02,0.02,0.0,2024,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
27,156,257,0.12,0.01,0.0,0.01,2024,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,343,215,0.12,0.02,0.02,0.01,2024,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5,60,176,0.12,0.09,0.06,0.02,2024,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5,60,256,0.12,0.05,0.03,0.02,2024,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,343,348,0.12,0.01,0.01,0.01,2024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5,60,198,0.12,0.03,0.01,0.02,2024,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1,343,348,0.12,0.02,0.01,0.01,2024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,471,391,0.12,0.26,0.1,0.17,2024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,48,212,0.12,0.04,0.03,0.01,2024,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
4,416,188,0.12,2.67,2.47,0.2,2024,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
4,48,342,0.12,0.12,0.07,0.05,2024,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
5,60,334,0.12,0.05,0.03,0.02,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5,60,266,0.12,0.08,0.06,0.02,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
36,88,356,0.12,0.03,0.02,0.02,2024,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1,271,246,0.12,0.22,0.03,0.18,2024,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,253,90,0.12,0.07,0.03,0.04,2024,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,343,224,0.12,0.12,0.01,0.11,2024,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
36,77,74,0.12,0.09,0.05,0.04,2024,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,343,212,0.12,0.06,0.05,0.01,2024,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5,60,160,0.12,0.07,0.04,0.03,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
5,60,19,0.12,0.08,0.05,0.02,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
13,436,219,0.12,0.01,0.0,0.0,2024,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
5,60,273,0.12,0.06,0.03,0.02,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,343,364,0.12,0.43,0.15,0.28,2024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,343,262,0.12,0.05,0.04,0.01,2024,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
15,655,7,0.12,0.08,0.06,0.02,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
36,88,221,0.12,0.08,0.07,0.02,2024,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
5,60,301,0.12,0.04,0.02,0.02,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
33,71,285,0.12,0.1,0.04,0.06,2024,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
36,88,202,0.12,0.04,0.04,0.0,2024,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
6,337,188,0.12,0.15,0.02,0.12,2024,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1,343,18,0.12,0.03,0.03,0.01,2024,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
15,153,242,0.12,0.07,0.05,0.02,2024,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
5,60,365,0.12,0.25,0.13,0.12,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5,60,300,0.12,0.1,0.06,0.04,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
4,48,88,0.12,0.19,0.07,0.11,2024,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
5,60,300,0.12,0.04,0.03,0.01,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
22,135,5,0.12,0.05,0.02,0.03,2024,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
31,398,26,0.12,0.06,0.03,0.03,2024,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
5,60,348,0.12,0.02,0.01,0.0,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5,60,247,0.12,0.07,0.05,0.02,2024,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
